sex,Race_ethnicity,age_group,Total_cases,Total_deaths,Medcond,Month,Year,date
Missing,Other/Missing,50 - 59 Years,16,0,Yes,12,2020,12/1/2020
Missing,Hispanic,50 - 59 Years,5,0,Yes,12,2020,12/1/2020
Missing,Black,50 - 59 Years,3,0,Yes,12,2020,12/1/2020
Missing,White,50 - 59 Years,18,0,Yes,12,2020,12/1/2020
Missing,Black,50 - 59 Years,50,0,No,12,2020,12/1/2020
Missing,Asian,50 - 59 Years,11,0,No,12,2020,12/1/2020
Missing,White,50 - 59 Years,291,0,No,1,2021,1/1/2021
Missing,Black,50 - 59 Years,50,0,No,1,2021,1/1/2021
Missing,Other/Missing,50 - 59 Years,4,0,Yes,1,2021,1/1/2021
Missing,White,50 - 59 Years,9,0,Yes,1,2021,1/1/2021
Missing,Other/Missing,50 - 59 Years,968,0,No,1,2021,1/1/2021
Missing,Asian,50 - 59 Years,11,0,No,1,2021,1/1/2021
Missing,Hispanic,50 - 59 Years,37,1,No,1,2021,1/1/2021
Missing,Hispanic,50 - 59 Years,1,0,Yes,1,2021,1/1/2021
Missing,Black,50 - 59 Years,2,0,Yes,1,2021,1/1/2021
Missing,Other/Missing,50 - 59 Years,168,0,No,2,2021,2/1/2021
Missing,Black,50 - 59 Years,7,0,No,2,2021,2/1/2021
Missing,White,50 - 59 Years,25,0,No,2,2021,2/1/2021
Missing,Asian,50 - 59 Years,2,0,No,2,2021,2/1/2021
Missing,Hispanic,50 - 59 Years,1,0,Yes,2,2021,2/1/2021
Missing,Other/Missing,50 - 59 Years,2,0,Yes,2,2021,2/1/2021
Missing,White,50 - 59 Years,1,0,Yes,2,2021,2/1/2021
Missing,Hispanic,50 - 59 Years,1,0,No,2,2021,2/1/2021
Other,Other/Missing,50 - 59 Years,1,0,No,3,2020,3/1/2020
Other,Other/Missing,50 - 59 Years,1,0,Yes,5,2020,5/1/2020
Other,Other/Missing,50 - 59 Years,1,0,Yes,6,2020,6/1/2020
Other,Hispanic,50 - 59 Years,1,0,Yes,6,2020,6/1/2020
Other,Other/Missing,50 - 59 Years,2,0,No,6,2020,6/1/2020
Other,Other/Missing,50 - 59 Years,1,0,No,7,2020,7/1/2020
Other,Hispanic,50 - 59 Years,1,0,No,7,2020,7/1/2020
Other,Hispanic,50 - 59 Years,1,0,Yes,7,2020,7/1/2020
Other,White,50 - 59 Years,1,0,Yes,9,2020,9/1/2020
Other,Other/Missing,50 - 59 Years,1,0,Yes,9,2020,9/1/2020
Other,White,50 - 59 Years,4,0,Yes,10,2020,10/1/2020
Other,Hispanic,50 - 59 Years,2,0,Yes,10,2020,10/1/2020
Other,White,50 - 59 Years,3,0,Yes,11,2020,11/1/2020
Other,Hispanic,50 - 59 Years,1,0,No,11,2020,11/1/2020
Other,Other/Missing,50 - 59 Years,3,0,No,11,2020,11/1/2020
Other,White,50 - 59 Years,1,1,No,11,2020,11/1/2020
Other,White,50 - 59 Years,2,0,No,12,2020,12/1/2020
Other,White,50 - 59 Years,5,0,Yes,12,2020,12/1/2020
Other,Other/Missing,50 - 59 Years,4,0,No,12,2020,12/1/2020
Other,Other/Missing,50 - 59 Years,2,0,Yes,12,2020,12/1/2020
Other,Other/Missing,50 - 59 Years,4,0,No,1,2021,1/1/2021
Other,White,50 - 59 Years,2,0,No,1,2021,1/1/2021
Other,White,50 - 59 Years,2,0,Yes,1,2021,1/1/2021
Other,Other/Missing,50 - 59 Years,1,0,No,2,2021,2/1/2021
Unknown,Other/Missing,50 - 59 Years,5,0,No,1,2020,1/1/2020
Unknown,White,50 - 59 Years,2,0,No,1,2020,1/1/2020
Unknown,White,50 - 59 Years,4,0,No,2,2020,2/1/2020
Unknown,Other/Missing,50 - 59 Years,4,0,No,2,2020,2/1/2020
Unknown,Black,50 - 59 Years,45,1,No,3,2020,3/1/2020
Unknown,Other/Missing,50 - 59 Years,236,0,No,3,2020,3/1/2020
Unknown,White,50 - 59 Years,9,0,Yes,3,2020,3/1/2020
Unknown,Other/Missing,50 - 59 Years,14,2,Yes,3,2020,3/1/2020
Unknown,Asian,50 - 59 Years,4,0,No,3,2020,3/1/2020
Unknown,Hispanic,50 - 59 Years,15,0,No,3,2020,3/1/2020
Unknown,White,50 - 59 Years,39,0,No,3,2020,3/1/2020
Unknown,Black,50 - 59 Years,8,0,Yes,3,2020,3/1/2020
Unknown,Hispanic,50 - 59 Years,2,0,Yes,3,2020,3/1/2020
Unknown,Hispanic,50 - 59 Years,72,1,No,4,2020,4/1/2020
Unknown,White,50 - 59 Years,51,0,No,4,2020,4/1/2020
Unknown,Other/Missing,50 - 59 Years,622,3,No,4,2020,4/1/2020
Unknown,Black,50 - 59 Years,10,0,Yes,4,2020,4/1/2020
Unknown,Other/Missing,50 - 59 Years,30,0,Yes,4,2020,4/1/2020
Unknown,Hispanic,50 - 59 Years,14,0,Yes,4,2020,4/1/2020
Unknown,Asian,50 - 59 Years,5,0,Yes,4,2020,4/1/2020
Unknown,White,50 - 59 Years,24,0,Yes,4,2020,4/1/2020
Unknown,Black,50 - 59 Years,57,0,No,4,2020,4/1/2020
Unknown,Asian,50 - 59 Years,14,0,No,4,2020,4/1/2020
Unknown,Black,50 - 59 Years,48,0,No,5,2020,5/1/2020
Unknown,Hispanic,50 - 59 Years,102,1,No,5,2020,5/1/2020
Unknown,White,50 - 59 Years,89,1,No,5,2020,5/1/2020
Unknown,Black,50 - 59 Years,4,0,Yes,5,2020,5/1/2020
Unknown,Other/Missing,50 - 59 Years,22,0,Yes,5,2020,5/1/2020
Unknown,Hispanic,50 - 59 Years,10,1,Yes,5,2020,5/1/2020
Unknown,White,50 - 59 Years,5,0,Yes,5,2020,5/1/2020
Unknown,Asian,50 - 59 Years,2,0,Yes,5,2020,5/1/2020
Unknown,Other/Missing,50 - 59 Years,755,1,No,5,2020,5/1/2020
Unknown,Asian,50 - 59 Years,9,0,No,5,2020,5/1/2020
Unknown,Asian,50 - 59 Years,12,0,No,6,2020,6/1/2020
Unknown,Hispanic,50 - 59 Years,68,0,No,6,2020,6/1/2020
Unknown,White,50 - 59 Years,83,0,No,6,2020,6/1/2020
Unknown,Black,50 - 59 Years,5,0,Yes,6,2020,6/1/2020
Unknown,White,50 - 59 Years,15,0,Yes,6,2020,6/1/2020
Unknown,Hispanic,50 - 59 Years,4,1,Yes,6,2020,6/1/2020
Unknown,Other/Missing,50 - 59 Years,10,0,Yes,6,2020,6/1/2020
Unknown,Black,50 - 59 Years,38,0,No,6,2020,6/1/2020
Unknown,Other/Missing,50 - 59 Years,642,1,No,6,2020,6/1/2020
Unknown,Asian,50 - 59 Years,1,0,Yes,6,2020,6/1/2020
Unknown,Hispanic,50 - 59 Years,137,1,No,7,2020,7/1/2020
Unknown,White,50 - 59 Years,170,0,No,7,2020,7/1/2020
Unknown,Other/Missing,50 - 59 Years,1912,0,No,7,2020,7/1/2020
Unknown,White,50 - 59 Years,20,0,Yes,7,2020,7/1/2020
Unknown,Hispanic,50 - 59 Years,17,0,Yes,7,2020,7/1/2020
Unknown,Other/Missing,50 - 59 Years,21,0,Yes,7,2020,7/1/2020
Unknown,Black,50 - 59 Years,88,0,No,7,2020,7/1/2020
Unknown,Asian,50 - 59 Years,27,0,No,7,2020,7/1/2020
Unknown,Black,50 - 59 Years,5,0,Yes,7,2020,7/1/2020
Unknown,Asian,50 - 59 Years,1,0,Yes,7,2020,7/1/2020
Unknown,White,50 - 59 Years,173,0,No,8,2020,8/1/2020
Unknown,Hispanic,50 - 59 Years,85,1,No,8,2020,8/1/2020
Unknown,Other/Missing,50 - 59 Years,912,1,No,8,2020,8/1/2020
Unknown,Other/Missing,50 - 59 Years,10,1,Yes,8,2020,8/1/2020
Unknown,Black,50 - 59 Years,4,0,Yes,8,2020,8/1/2020
Unknown,White,50 - 59 Years,12,0,Yes,8,2020,8/1/2020
Unknown,Black,50 - 59 Years,56,0,No,8,2020,8/1/2020
Unknown,Hispanic,50 - 59 Years,9,0,Yes,8,2020,8/1/2020
Unknown,Asian,50 - 59 Years,4,0,No,8,2020,8/1/2020
Unknown,Asian,50 - 59 Years,1,0,Yes,8,2020,8/1/2020
Unknown,Hispanic,50 - 59 Years,39,1,No,9,2020,9/1/2020
Unknown,Other/Missing,50 - 59 Years,609,1,No,9,2020,9/1/2020
Unknown,White,50 - 59 Years,122,0,No,9,2020,9/1/2020
Unknown,White,50 - 59 Years,8,0,Yes,9,2020,9/1/2020
Unknown,Hispanic,50 - 59 Years,6,0,Yes,9,2020,9/1/2020
Unknown,Other/Missing,50 - 59 Years,4,0,Yes,9,2020,9/1/2020
Unknown,Black,50 - 59 Years,54,0,No,9,2020,9/1/2020
Unknown,Asian,50 - 59 Years,4,0,No,9,2020,9/1/2020
Unknown,White,50 - 59 Years,244,2,No,10,2020,10/1/2020
Unknown,Black,50 - 59 Years,54,1,No,10,2020,10/1/2020
Unknown,Other/Missing,50 - 59 Years,1117,1,No,10,2020,10/1/2020
Unknown,Hispanic,50 - 59 Years,7,0,Yes,10,2020,10/1/2020
Unknown,White,50 - 59 Years,13,0,Yes,10,2020,10/1/2020
Unknown,Other/Missing,50 - 59 Years,18,0,Yes,10,2020,10/1/2020
Unknown,Hispanic,50 - 59 Years,56,0,No,10,2020,10/1/2020
Unknown,Asian,50 - 59 Years,5,0,No,10,2020,10/1/2020
Unknown,Black,50 - 59 Years,2,0,Yes,10,2020,10/1/2020
Unknown,White,50 - 59 Years,433,1,No,11,2020,11/1/2020
Unknown,Black,50 - 59 Years,69,1,No,11,2020,11/1/2020
Unknown,Other/Missing,50 - 59 Years,2397,1,No,11,2020,11/1/2020
Unknown,Hispanic,50 - 59 Years,75,0,No,11,2020,11/1/2020
Unknown,Other/Missing,50 - 59 Years,8,0,Yes,11,2020,11/1/2020
Unknown,White,50 - 59 Years,37,0,Yes,11,2020,11/1/2020
Unknown,Hispanic,50 - 59 Years,12,0,Yes,11,2020,11/1/2020
Unknown,Asian,50 - 59 Years,3,0,Yes,11,2020,11/1/2020
Unknown,Black,50 - 59 Years,3,0,Yes,11,2020,11/1/2020
Unknown,Asian,50 - 59 Years,25,0,No,11,2020,11/1/2020
Unknown,White,50 - 59 Years,712,3,No,12,2020,12/1/2020
Unknown,Other/Missing,50 - 59 Years,5362,7,No,12,2020,12/1/2020
Unknown,Asian,50 - 59 Years,136,1,No,12,2020,12/1/2020
Unknown,Hispanic,50 - 59 Years,100,0,No,12,2020,12/1/2020
Unknown,Black,50 - 59 Years,170,1,No,12,2020,12/1/2020
Unknown,White,50 - 59 Years,33,1,Yes,12,2020,12/1/2020
Unknown,Other/Missing,50 - 59 Years,27,0,Yes,12,2020,12/1/2020
Unknown,Hispanic,50 - 59 Years,17,0,Yes,12,2020,12/1/2020
Unknown,Asian,50 - 59 Years,7,0,Yes,12,2020,12/1/2020
Unknown,Black,50 - 59 Years,7,0,Yes,12,2020,12/1/2020
Unknown,Hispanic,50 - 59 Years,108,0,No,1,2021,1/1/2021
Unknown,Black,50 - 59 Years,130,0,No,1,2021,1/1/2021
Unknown,Other/Missing,50 - 59 Years,4503,1,No,1,2021,1/1/2021
Unknown,White,50 - 59 Years,522,1,No,1,2021,1/1/2021
Unknown,Hispanic,50 - 59 Years,32,0,Yes,1,2021,1/1/2021
Unknown,White,50 - 59 Years,23,0,Yes,1,2021,1/1/2021
Unknown,Other/Missing,50 - 59 Years,92,0,Yes,1,2021,1/1/2021
Unknown,Black,50 - 59 Years,10,0,Yes,1,2021,1/1/2021
Unknown,Asian,50 - 59 Years,10,0,Yes,1,2021,1/1/2021
Unknown,Asian,50 - 59 Years,124,0,No,1,2021,1/1/2021
Unknown,Other/Missing,50 - 59 Years,22,0,Yes,2,2021,2/1/2021
Unknown,Asian,50 - 59 Years,3,0,Yes,2,2021,2/1/2021
Unknown,Other/Missing,50 - 59 Years,938,0,No,2,2021,2/1/2021
Unknown,White,50 - 59 Years,91,0,No,2,2021,2/1/2021
Unknown,Hispanic,50 - 59 Years,21,0,No,2,2021,2/1/2021
Unknown,Asian,50 - 59 Years,18,0,No,2,2021,2/1/2021
Unknown,Black,50 - 59 Years,28,0,No,2,2021,2/1/2021
Unknown,White,50 - 59 Years,3,0,Yes,2,2021,2/1/2021
Unknown,Hispanic,50 - 59 Years,3,0,Yes,2,2021,2/1/2021
Unknown,Black,50 - 59 Years,1,0,Yes,2,2021,2/1/2021
Female,White,60 - 69 Years,74,1,No,1,2020,1/1/2020
Female,White,60 - 69 Years,17,1,Yes,1,2020,1/1/2020
Female,Asian,60 - 69 Years,1,0,Yes,1,2020,1/1/2020
Female,Hispanic,60 - 69 Years,13,0,No,1,2020,1/1/2020
Female,Black,60 - 69 Years,11,0,No,1,2020,1/1/2020
Female,Other/Missing,60 - 69 Years,72,3,No,1,2020,1/1/2020
Female,Other/Missing,60 - 69 Years,3,0,Yes,1,2020,1/1/2020
Female,Black,60 - 69 Years,1,0,Yes,1,2020,1/1/2020
Female,Asian,60 - 69 Years,1,0,No,1,2020,1/1/2020
Female,Hispanic,60 - 69 Years,1,0,Yes,1,2020,1/1/2020
Female,White,60 - 69 Years,152,5,No,2,2020,2/1/2020
Female,Other/Missing,60 - 69 Years,121,9,No,2,2020,2/1/2020
Female,Hispanic,60 - 69 Years,16,0,No,2,2020,2/1/2020
Female,Other/Missing,60 - 69 Years,33,1,Yes,2,2020,2/1/2020
Female,Black,60 - 69 Years,33,7,Yes,2,2020,2/1/2020
Female,White,60 - 69 Years,54,7,Yes,2,2020,2/1/2020
Female,Hispanic,60 - 69 Years,17,8,Yes,2,2020,2/1/2020
Female,Asian,60 - 69 Years,2,1,Yes,2,2020,2/1/2020
Female,Black,60 - 69 Years,13,1,No,2,2020,2/1/2020
Female,Asian,60 - 69 Years,23,1,No,2,2020,2/1/2020
Female,Hispanic,60 - 69 Years,1664,55,No,3,2020,3/1/2020
Female,White,60 - 69 Years,5020,177,No,3,2020,3/1/2020
Female,Other/Missing,60 - 69 Years,9190,197,No,3,2020,3/1/2020
Female,Black,60 - 69 Years,2359,192,No,3,2020,3/1/2020
Female,Asian,60 - 69 Years,478,22,No,3,2020,3/1/2020
Female,White,60 - 69 Years,2354,305,Yes,3,2020,3/1/2020
Female,Other/Missing,60 - 69 Years,2557,176,Yes,3,2020,3/1/2020
Female,Hispanic,60 - 69 Years,1209,221,Yes,3,2020,3/1/2020
Female,Black,60 - 69 Years,1879,411,Yes,3,2020,3/1/2020
Female,Asian,60 - 69 Years,257,48,Yes,3,2020,3/1/2020
Female,Other/Missing,60 - 69 Years,21882,906,No,4,2020,4/1/2020
Female,Hispanic,60 - 69 Years,4060,193,No,4,2020,4/1/2020
Female,White,60 - 69 Years,7211,568,No,4,2020,4/1/2020
Female,Black,60 - 69 Years,4277,362,No,4,2020,4/1/2020
Female,Asian,60 - 69 Years,916,42,No,4,2020,4/1/2020
Female,Other/Missing,60 - 69 Years,3342,236,Yes,4,2020,4/1/2020
Female,White,60 - 69 Years,3617,601,Yes,4,2020,4/1/2020
Female,Hispanic,60 - 69 Years,2140,332,Yes,4,2020,4/1/2020
Female,Black,60 - 69 Years,2569,476,Yes,4,2020,4/1/2020
Female,Asian,60 - 69 Years,452,50,Yes,4,2020,4/1/2020
Female,Hispanic,60 - 69 Years,3129,90,No,5,2020,5/1/2020
Female,White,60 - 69 Years,5822,270,No,5,2020,5/1/2020
Female,Other/Missing,60 - 69 Years,16748,338,No,5,2020,5/1/2020
Female,Black,60 - 69 Years,3273,177,No,5,2020,5/1/2020
Female,Asian,60 - 69 Years,565,24,No,5,2020,5/1/2020
Female,Other/Missing,60 - 69 Years,1188,50,Yes,5,2020,5/1/2020
Female,Hispanic,60 - 69 Years,978,70,Yes,5,2020,5/1/2020
Female,White,60 - 69 Years,2237,188,Yes,5,2020,5/1/2020
Female,Black,60 - 69 Years,1172,110,Yes,5,2020,5/1/2020
Female,Asian,60 - 69 Years,195,15,Yes,5,2020,5/1/2020
Female,Other/Missing,60 - 69 Years,15865,284,No,6,2020,6/1/2020
Female,Black,60 - 69 Years,3487,167,No,6,2020,6/1/2020
Female,Hispanic,60 - 69 Years,4151,129,No,6,2020,6/1/2020
Female,White,60 - 69 Years,8588,230,No,6,2020,6/1/2020
Female,Asian,60 - 69 Years,531,17,No,6,2020,6/1/2020
Female,Other/Missing,60 - 69 Years,820,23,Yes,6,2020,6/1/2020
Female,White,60 - 69 Years,2134,65,Yes,6,2020,6/1/2020
Female,Hispanic,60 - 69 Years,904,24,Yes,6,2020,6/1/2020
Female,Asian,60 - 69 Years,143,5,Yes,6,2020,6/1/2020
Female,Black,60 - 69 Years,893,49,Yes,6,2020,6/1/2020
Female,Other/Missing,60 - 69 Years,25745,397,No,7,2020,7/1/2020
Female,Hispanic,60 - 69 Years,5350,171,No,7,2020,7/1/2020
Female,Black,60 - 69 Years,6432,351,No,7,2020,7/1/2020
Female,White,60 - 69 Years,15875,473,No,7,2020,7/1/2020
Female,Asian,60 - 69 Years,850,30,No,7,2020,7/1/2020
Female,Hispanic,60 - 69 Years,823,33,Yes,7,2020,7/1/2020
Female,White,60 - 69 Years,3580,117,Yes,7,2020,7/1/2020
Female,Other/Missing,60 - 69 Years,1169,33,Yes,7,2020,7/1/2020
Female,Black,60 - 69 Years,1457,70,Yes,7,2020,7/1/2020
Female,Asian,60 - 69 Years,120,6,Yes,7,2020,7/1/2020
Female,White,60 - 69 Years,13533,339,No,8,2020,8/1/2020
Female,Other/Missing,60 - 69 Years,18192,243,No,8,2020,8/1/2020
Female,Black,60 - 69 Years,4588,199,No,8,2020,8/1/2020
Female,Hispanic,60 - 69 Years,4035,79,No,8,2020,8/1/2020
Female,Asian,60 - 69 Years,721,21,No,8,2020,8/1/2020
Female,White,60 - 69 Years,3267,94,Yes,8,2020,8/1/2020
Female,Black,60 - 69 Years,928,48,Yes,8,2020,8/1/2020
Female,Hispanic,60 - 69 Years,583,16,Yes,8,2020,8/1/2020
Female,Other/Missing,60 - 69 Years,994,23,Yes,8,2020,8/1/2020
Female,Asian,60 - 69 Years,113,10,Yes,8,2020,8/1/2020
Female,White,60 - 69 Years,17796,296,No,9,2020,9/1/2020
Female,Hispanic,60 - 69 Years,3401,55,No,9,2020,9/1/2020
Female,Other/Missing,60 - 69 Years,17914,176,No,9,2020,9/1/2020
Female,Black,60 - 69 Years,3441,110,No,9,2020,9/1/2020
Female,Asian,60 - 69 Years,690,10,No,9,2020,9/1/2020
Female,White,60 - 69 Years,3713,89,Yes,9,2020,9/1/2020
Female,Black,60 - 69 Years,676,26,Yes,9,2020,9/1/2020
Female,Other/Missing,60 - 69 Years,912,26,Yes,9,2020,9/1/2020
Female,Hispanic,60 - 69 Years,372,6,Yes,9,2020,9/1/2020
Female,Asian,60 - 69 Years,79,7,Yes,9,2020,9/1/2020
Female,Other/Missing,60 - 69 Years,32042,318,No,10,2020,10/1/2020
Female,White,60 - 69 Years,37585,565,No,10,2020,10/1/2020
Female,Hispanic,60 - 69 Years,6108,99,No,10,2020,10/1/2020
Female,Asian,60 - 69 Years,1063,20,No,10,2020,10/1/2020
Female,Black,60 - 69 Years,4995,150,No,10,2020,10/1/2020
Female,White,60 - 69 Years,6843,140,Yes,10,2020,10/1/2020
Female,Black,60 - 69 Years,1020,35,Yes,10,2020,10/1/2020
Female,Other/Missing,60 - 69 Years,1590,32,Yes,10,2020,10/1/2020
Female,Hispanic,60 - 69 Years,665,20,Yes,10,2020,10/1/2020
Female,Asian,60 - 69 Years,163,7,Yes,10,2020,10/1/2020
Female,White,60 - 69 Years,72906,1172,No,11,2020,11/1/2020
Female,Asian,60 - 69 Years,2694,52,No,11,2020,11/1/2020
Female,Other/Missing,60 - 69 Years,72406,767,No,11,2020,11/1/2020
Female,Black,60 - 69 Years,7989,258,No,11,2020,11/1/2020
Female,Hispanic,60 - 69 Years,9813,191,No,11,2020,11/1/2020
Female,White,60 - 69 Years,9070,205,Yes,11,2020,11/1/2020
Female,Other/Missing,60 - 69 Years,2475,66,Yes,11,2020,11/1/2020
Female,Black,60 - 69 Years,1428,66,Yes,11,2020,11/1/2020
Female,Asian,60 - 69 Years,280,14,Yes,11,2020,11/1/2020
Female,Hispanic,60 - 69 Years,1090,36,Yes,11,2020,11/1/2020
Female,White,60 - 69 Years,90526,1520,No,12,2020,12/1/2020
Female,Hispanic,60 - 69 Years,12071,288,No,12,2020,12/1/2020
Female,Black,60 - 69 Years,12838,402,No,12,2020,12/1/2020
Female,Other/Missing,60 - 69 Years,116345,1440,No,12,2020,12/1/2020
Female,Asian,60 - 69 Years,5266,131,No,12,2020,12/1/2020
Female,White,60 - 69 Years,8411,216,Yes,12,2020,12/1/2020
Female,Other/Missing,60 - 69 Years,3231,86,Yes,12,2020,12/1/2020
Female,Hispanic,60 - 69 Years,1730,67,Yes,12,2020,12/1/2020
Female,Black,60 - 69 Years,1974,84,Yes,12,2020,12/1/2020
Female,Asian,60 - 69 Years,452,13,Yes,12,2020,12/1/2020
Female,White,60 - 69 Years,65806,800,No,1,2021,1/1/2021
Female,Other/Missing,60 - 69 Years,87426,805,No,1,2021,1/1/2021
Female,Hispanic,60 - 69 Years,10073,120,No,1,2021,1/1/2021
Female,Black,60 - 69 Years,12574,265,No,1,2021,1/1/2021
Female,Asian,60 - 69 Years,5001,75,No,1,2021,1/1/2021
Female,White,60 - 69 Years,6183,131,Yes,1,2021,1/1/2021
Female,Other/Missing,60 - 69 Years,2859,52,Yes,1,2021,1/1/2021
Female,Black,60 - 69 Years,2037,90,Yes,1,2021,1/1/2021
Female,Asian,60 - 69 Years,542,11,Yes,1,2021,1/1/2021
Female,Hispanic,60 - 69 Years,2180,43,Yes,1,2021,1/1/2021
Female,White,60 - 69 Years,13794,78,No,2,2021,2/1/2021
Female,Other/Missing,60 - 69 Years,16077,65,No,2,2021,2/1/2021
Female,Black,60 - 69 Years,2817,29,No,2,2021,2/1/2021
Female,Hispanic,60 - 69 Years,2220,14,No,2,2021,2/1/2021
Female,Asian,60 - 69 Years,953,6,No,2,2021,2/1/2021
Female,White,60 - 69 Years,1612,14,Yes,2,2021,2/1/2021
Female,Other/Missing,60 - 69 Years,788,9,Yes,2,2021,2/1/2021
Female,Black,60 - 69 Years,567,12,Yes,2,2021,2/1/2021
Female,Asian,60 - 69 Years,171,1,Yes,2,2021,2/1/2021
Female,Hispanic,60 - 69 Years,626,13,Yes,2,2021,2/1/2021
Male,Other/Missing,60 - 69 Years,61,2,No,1,2020,1/1/2020
Male,White,60 - 69 Years,11,1,Yes,1,2020,1/1/2020
Male,Black,60 - 69 Years,6,0,Yes,1,2020,1/1/2020
Male,Hispanic,60 - 69 Years,3,2,Yes,1,2020,1/1/2020
Male,White,60 - 69 Years,43,1,No,1,2020,1/1/2020
Male,Black,60 - 69 Years,5,0,No,1,2020,1/1/2020
Male,Other/Missing,60 - 69 Years,3,0,Yes,1,2020,1/1/2020
Male,Asian,60 - 69 Years,3,0,No,1,2020,1/1/2020
Male,Hispanic,60 - 69 Years,5,1,No,1,2020,1/1/2020
Male,White,60 - 69 Years,105,6,No,2,2020,2/1/2020
Male,Other/Missing,60 - 69 Years,113,10,No,2,2020,2/1/2020
Male,White,60 - 69 Years,57,13,Yes,2,2020,2/1/2020
Male,Hispanic,60 - 69 Years,31,10,Yes,2,2020,2/1/2020
Male,Other/Missing,60 - 69 Years,48,5,Yes,2,2020,2/1/2020
Male,Black,60 - 69 Years,20,9,Yes,2,2020,2/1/2020
Male,Hispanic,60 - 69 Years,17,0,No,2,2020,2/1/2020
Male,Black,60 - 69 Years,25,0,No,2,2020,2/1/2020
Male,Asian,60 - 69 Years,11,1,No,2,2020,2/1/2020
Male,Asian,60 - 69 Years,6,3,Yes,2,2020,2/1/2020
Male,Other/Missing,60 - 69 Years,10114,354,No,3,2020,3/1/2020
Male,White,60 - 69 Years,5635,392,No,3,2020,3/1/2020
Male,Hispanic,60 - 69 Years,1834,198,No,3,2020,3/1/2020
Male,Black,60 - 69 Years,2053,277,No,3,2020,3/1/2020
Male,Asian,60 - 69 Years,445,55,No,3,2020,3/1/2020
Male,Other/Missing,60 - 69 Years,2904,355,Yes,3,2020,3/1/2020
Male,White,60 - 69 Years,3175,687,Yes,3,2020,3/1/2020
Male,Hispanic,60 - 69 Years,1480,494,Yes,3,2020,3/1/2020
Male,Black,60 - 69 Years,1819,576,Yes,3,2020,3/1/2020
Male,Asian,60 - 69 Years,403,157,Yes,3,2020,3/1/2020
Male,White,60 - 69 Years,7894,891,No,4,2020,4/1/2020
Male,Black,60 - 69 Years,4445,613,No,4,2020,4/1/2020
Male,Hispanic,60 - 69 Years,4876,469,No,4,2020,4/1/2020
Male,Other/Missing,60 - 69 Years,22891,1580,No,4,2020,4/1/2020
Male,Asian,60 - 69 Years,928,121,No,4,2020,4/1/2020
Male,Asian,60 - 69 Years,517,139,Yes,4,2020,4/1/2020
Male,White,60 - 69 Years,4065,960,Yes,4,2020,4/1/2020
Male,Hispanic,60 - 69 Years,2509,608,Yes,4,2020,4/1/2020
Male,Black,60 - 69 Years,2642,746,Yes,4,2020,4/1/2020
Male,Other/Missing,60 - 69 Years,3901,450,Yes,4,2020,4/1/2020
Male,White,60 - 69 Years,6353,412,No,5,2020,5/1/2020
Male,Other/Missing,60 - 69 Years,16728,545,No,5,2020,5/1/2020
Male,Hispanic,60 - 69 Years,3571,204,No,5,2020,5/1/2020
Male,Asian,60 - 69 Years,556,45,No,5,2020,5/1/2020
Male,Black,60 - 69 Years,3071,241,No,5,2020,5/1/2020
Male,Hispanic,60 - 69 Years,1056,119,Yes,5,2020,5/1/2020
Male,White,60 - 69 Years,2496,306,Yes,5,2020,5/1/2020
Male,Other/Missing,60 - 69 Years,1115,84,Yes,5,2020,5/1/2020
Male,Asian,60 - 69 Years,176,21,Yes,5,2020,5/1/2020
Male,Black,60 - 69 Years,1115,166,Yes,5,2020,5/1/2020
Male,White,60 - 69 Years,9062,373,No,6,2020,6/1/2020
Male,Hispanic,60 - 69 Years,4090,243,No,6,2020,6/1/2020
Male,Black,60 - 69 Years,2762,209,No,6,2020,6/1/2020
Male,Other/Missing,60 - 69 Years,16106,528,No,6,2020,6/1/2020
Male,Asian,60 - 69 Years,497,39,No,6,2020,6/1/2020
Male,Hispanic,60 - 69 Years,831,53,Yes,6,2020,6/1/2020
Male,White,60 - 69 Years,2254,132,Yes,6,2020,6/1/2020
Male,Other/Missing,60 - 69 Years,773,27,Yes,6,2020,6/1/2020
Male,Black,60 - 69 Years,685,69,Yes,6,2020,6/1/2020
Male,Asian,60 - 69 Years,138,30,Yes,6,2020,6/1/2020
Male,White,60 - 69 Years,16019,777,No,7,2020,7/1/2020
Male,Other/Missing,60 - 69 Years,24486,736,No,7,2020,7/1/2020
Male,Black,60 - 69 Years,5268,448,No,7,2020,7/1/2020
Male,Hispanic,60 - 69 Years,5138,364,No,7,2020,7/1/2020
Male,Asian,60 - 69 Years,743,65,No,7,2020,7/1/2020
Male,White,60 - 69 Years,3664,193,Yes,7,2020,7/1/2020
Male,Black,60 - 69 Years,1008,74,Yes,7,2020,7/1/2020
Male,Other/Missing,60 - 69 Years,1064,28,Yes,7,2020,7/1/2020
Male,Hispanic,60 - 69 Years,776,44,Yes,7,2020,7/1/2020
Male,Asian,60 - 69 Years,127,13,Yes,7,2020,7/1/2020
Male,Black,60 - 69 Years,3949,270,No,8,2020,8/1/2020
Male,White,60 - 69 Years,13482,544,No,8,2020,8/1/2020
Male,Other/Missing,60 - 69 Years,17415,452,No,8,2020,8/1/2020
Male,Hispanic,60 - 69 Years,4030,229,No,8,2020,8/1/2020
Male,Asian,60 - 69 Years,676,48,No,8,2020,8/1/2020
Male,White,60 - 69 Years,3248,131,Yes,8,2020,8/1/2020
